round,stage,detail,cid,seconds
9,client_masking,xMask = x + m,5,1.309999788645655e-05
9,client_paillier_encrypt,coordinate-wise Paillier encryption,5,29.808037899998453
9,client_cipher_hash,hash encrypted vector,5,0.042990300000383286
9,client_pedersen_commit,Pedersen vector commitment,5,4.044213900000614
9,client_receipt_sign,sign upload receipt,5,0.0003929999984393362
9,client_upload_pack,build upload message,5,0.02199539999855915
10,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,35.3052491999988
10,client_weight_compute,client aggregation weight,1,7.700000423938036e-06
10,client_local_train,local SGD training,1,0.2907414000001154
10,client_model_delta,weighted local model delta,1,0.0007275999996636529
10,client_quant_encode,fixed-point quantization and signed encoding,1,0.00010300000212737359
10,client_masking,xMask = x + m,1,2.5000001187436283e-05
10,client_paillier_encrypt,coordinate-wise Paillier encryption,1,30.21615010000096
10,client_cipher_hash,hash encrypted vector,1,0.04766150000068592
10,client_pedersen_commit,Pedersen vector commitment,1,4.168708699999115
10,client_receipt_sign,sign upload receipt,1,0.0005347000005713198
10,client_upload_pack,build upload message,1,0.020223499999701744
10,client_weight_compute,client aggregation weight,2,5.500001861946657e-06
10,client_local_train,local SGD training,2,0.29893449999872246
10,client_model_delta,weighted local model delta,2,0.0005503000029420946
10,client_quant_encode,fixed-point quantization and signed encoding,2,6.600000051548705e-05
10,client_masking,xMask = x + m,2,1.630000042496249e-05
10,client_paillier_encrypt,coordinate-wise Paillier encryption,2,30.251166900001408
10,client_cipher_hash,hash encrypted vector,2,0.04589349999878323
10,client_pedersen_commit,Pedersen vector commitment,2,4.261735299998691
10,client_receipt_sign,sign upload receipt,2,0.00050560000090627
10,client_upload_pack,build upload message,2,0.020625199998903554
10,client_weight_compute,client aggregation weight,4,3.5999983083456755e-06
10,client_local_train,local SGD training,4,0.30031919999964884
10,client_model_delta,weighted local model delta,4,0.000705400001606904
10,client_quant_encode,fixed-point quantization and signed encoding,4,0.00010550000297371298
10,client_masking,xMask = x + m,4,1.9600000086938962e-05
10,client_paillier_encrypt,coordinate-wise Paillier encryption,4,30.22912129999895
10,client_cipher_hash,hash encrypted vector,4,0.04451150000022608
10,client_pedersen_commit,Pedersen vector commitment,4,4.336534800000663
10,client_receipt_sign,sign upload receipt,4,0.0004229000005580019
10,client_upload_pack,build upload message,4,0.025741899997228757
10,client_weight_compute,client aggregation weight,3,8.999999408842996e-06
10,client_local_train,local SGD training,3,0.30332819999966887
10,client_model_delta,weighted local model delta,3,0.0005253000017546583
10,client_quant_encode,fixed-point quantization and signed encoding,3,7.159999950090423e-05
10,client_masking,xMask = x + m,3,1.7700000171316788e-05
10,client_paillier_encrypt,coordinate-wise Paillier encryption,3,30.339315400000487
10,client_cipher_hash,hash encrypted vector,3,0.04879390000132844
10,client_pedersen_commit,Pedersen vector commitment,3,4.236812299997837
10,client_receipt_sign,sign upload receipt,3,0.0005400000009103678
10,client_upload_pack,build upload message,3,0.025598799998988397
10,client_weight_compute,client aggregation weight,5,3.5000011848751456e-06
10,client_local_train,local SGD training,5,0.3085523000008834
10,client_model_delta,weighted local model delta,5,0.0004627999987860676
10,client_quant_encode,fixed-point quantization and signed encoding,5,7.229999755509198e-05
10,client_masking,xMask = x + m,5,1.8300001102034003e-05
10,client_paillier_encrypt,coordinate-wise Paillier encryption,5,30.483666899999662
10,client_cipher_hash,hash encrypted vector,5,0.046612699999968754
10,client_pedersen_commit,Pedersen vector commitment,5,4.295250999999553
10,client_receipt_sign,sign upload receipt,5,0.000450699997600168
10,client_upload_pack,build upload message,5,0.019688999997015344
0,start_experiment_total_wall,total wall-clock time of the CS-driven distributed experiment,,526.6266114000027
